rates,durations,durationsFWHM,startTimes,amps,realStartTimes,jitter,cond,F0,F0quant,age,id,id2,T
0.272727272727273,2.744,4.9,91,0.0418658301197914,17.836,1.45206227431362,0,333.2759430303,336.698914285715,9,31,7,294
0.254545454545455,6.468,2.94,230,0.0392510176615421,45.08,0.790326279044205,0,333.2759430303,336.698914285715,9,31,7,294
0.2,6.468,3.528,424,0.0273557048495117,83.104,0.726326666717763,0,333.2759430303,336.698914285715,9,31,7,294
0.254545454545455,5.096,2.94,865,0.0187293187934798,169.54,0.535262662901513,0,333.2759430303,336.698914285715,9,31,7,294
1,6.468,3.332,991,0.260805680805087,194.236,0.267697471014172,0,333.2759430303,336.698914285715,9,31,7,294
0.127272727272727,2.156,4.508,1031,0.10298261510189,202.076,1.08979497654792,0,333.2759430303,336.698914285715,9,31,7,294
0.2,3.332,3.724,1169,0.0334622205959008,229.124,0.963760755017456,0,333.2759430303,336.698914285715,9,31,7,294
0.363636363636364,6.272,3.724,1209,0.0432812322028604,236.964,1.04122273414222,0,333.2759430303,336.698914285715,9,31,7,294
0.236363636363636,4.116,2.548,1245,0.0358040437240858,244.02,0.773747781663786,0,333.2759430303,336.698914285715,9,31,7,294
0.254545454545455,3.332,3.332,1302,0.0241766090162277,255.192,0.963338362155271,0,333.2759430303,336.698914285715,9,31,7,294
0.218181818181818,2.352,2.156,1340,0.0212921507528995,262.64,0.663353765308314,0,333.2759430303,336.698914285715,9,31,7,294
0.236363636363636,2.744,4.704,1418,0.0270610775217672,277.928,1.4879259943646,0,333.2759430303,336.698914285715,9,31,7,294
0.254545454545455,5.684,NaN,1471,0.0261551522065276,288.316,NaN,0,333.2759430303,336.698914285715,9,31,7,294
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.206896551724138,3.528,4.312,3,0.039686656302965,0.588,1.38042799926234,0,203.5907309091,205.24739774557,9,31,9,225.4
0.0862068965517241,0.98,2.548,46,0.0220189593687251,9.016,0.558238830609265,0,203.5907309091,205.24739774557,9,31,9,225.4
0.224137931034483,2.156,4.116,61,0.0295820322115704,11.956,1.18499114548423,0,203.5907309091,205.24739774557,9,31,9,225.4
0.189655172413793,0.98,4.508,81,0.0299896302078323,15.876,1.63558020486476,0,203.5907309091,205.24739774557,9,31,9,225.4
0.206896551724138,1.176,3.92,98,0.038047481265775,19.208,1.13017682833248,0,203.5907309091,205.24739774557,9,31,9,225.4
0.327586206896552,6.468,3.724,160,0.0412737857567861,31.36,0.827893794157888,0,203.5907309091,205.24739774557,9,31,9,225.4
0.224137931034483,3.332,4.312,203,0.0319584175172536,39.788,1.19327040000912,0,203.5907309091,205.24739774557,9,31,9,225.4
0.293103448275862,3.92,4.116,493,0.0401751356778094,96.628,0.453905979175241,0,203.5907309091,205.24739774557,9,31,9,225.4
1,4.116,4.508,1030,0.259342841263896,201.88,0.406638364666688,0,203.5907309091,205.24739774557,9,31,9,225.4
0.862068965517241,4.312,4.312,1100,0.125403032200748,215.6,0.636768095111716,0,203.5907309091,205.24739774557,9,31,9,225.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.193548387096774,6.076,2.548,33,0.0231714326124998,6.468,0.510215860950901,0,287.0894616234,279.397767558527,9,31,11,254.8
1,3.136,3.528,498,0.178246088066454,97.608,0.291571466556988,0,287.0894616234,279.397767558527,9,31,11,254.8
0.274193548387097,2.352,4.312,537,0.0974272724076286,105.252,1.25460739026347,0,287.0894616234,279.397767558527,9,31,11,254.8
0.709677419354839,3.724,4.116,600,0.0863618089552846,117.6,0.622414764866279,0,287.0894616234,279.397767558527,9,31,11,254.8
